,id,building_id,last_updated,first_updated,device,network_device,objectId,name,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,state_text,equip_id
425,308694,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.BM-007,,kWh,kwh,16,5590.0,Electric Consumption,178,14,8eb115b447e7713aa1d0cf334c7283f6,nyserda+0000116350+elecMeterLoad-041_BM-007+AOLTW.FPMETER-041.BM-007,,28750
426,308695,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-007,,kWh,kwh,16,0.0,Electric Consumption,178,14,eb39cbb3e8e9c391373231bed913345a,nyserda+0000116350+elecMeterLoad-041_SM-007+AOLTW.FPMETER-041.SM-007,,28751
427,308696,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-008,,kWh,kwh,16,1400.0,Electric Consumption,178,14,8eb02700100a67cc564f4acb025c6b21,nyserda+0000116350+elecMeterLoad-041_SM-008+AOLTW.FPMETER-041.SM-008,,28752
428,308697,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-009,,kWh,kwh,16,0.0,Electric Consumption,178,14,d72bae680e5be6b396e6dd107c38a7b0,nyserda+0000116350+elecMeterLoad-041_SM-009+AOLTW.FPMETER-041.SM-009,,28753
429,308698,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-010,,kWh,kwh,16,0.0,Electric Consumption,178,14,84454f17e61eb77930bf2189775b6d6b,nyserda+0000116350+elecMeterLoad-041_SM-010+AOLTW.FPMETER-041.SM-010,,28754
430,308699,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-011,,kWh,kwh,16,0.0,Electric Consumption,178,14,99e93059ad4d411901690ffcb46685c8,nyserda+0000116350+elecMeterLoad-041_SM-011+AOLTW.FPMETER-041.SM-011,,28755
431,308700,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-041.SM-022,,kWh,kwh,16,0.0,Electric Consumption,178,14,79a536955095d2dc28b680bcb06a8f57,nyserda+0000116350+elecMeterLoad-041_SM-022+AOLTW.FPMETER-041.SM-022,,28756
432,308701,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.SM-014,,kWh,kwh,16,0.0,Electric Consumption,178,14,fd133176d158d4e8569e21bf9e320f16,nyserda+0000116350+elecMeterLoad-043_SM-014+AOLTW.FPMETER-043.SM-014,,28757
433,308702,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.SM-015,,kWh,kwh,16,0.0,Electric Consumption,178,14,60b85e2e181730117b1719091dd38409,nyserda+0000116350+elecMeterLoad-043_SM-015+AOLTW.FPMETER-043.SM-015,,28758
434,308703,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.SM-016,,kWh,kwh,16,0.0,Electric Consumption,178,14,bed357b8d951130db792ae771b3f5f0a,nyserda+0000116350+elecMeterLoad-043_SM-016+AOLTW.FPMETER-043.SM-016,,28759
435,308704,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.SM-018,,kWh,kwh,16,1500.0,Electric Consumption,178,14,3c185040347fd729552262ff7f0f67ba,nyserda+0000116350+elecMeterLoad-043_SM-018+AOLTW.FPMETER-043.SM-018,,28760
436,308705,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.WM-013,,kWh,kwh,16,5760.0,Electric Consumption,178,14,6b8f042f97dc17ce9fca146c9b4b435d,nyserda+0000116350+elecMeterLoad-043_WM-013+AOLTW.FPMETER-043.WM-013,,28761
437,308706,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.WM-12A,,kWh,kwh,16,0.0,Electric Consumption,178,14,e723ea10698040cd05da961bcd03e3c1,nyserda+0000116350+elecMeterLoad-043_WM-12A+AOLTW.FPMETER-043.WM-12A,,28762
438,308707,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.WM-12B,,kWh,kwh,16,42920.0,Electric Consumption,178,14,70f47c77856120217b629e499e2496e5,nyserda+0000116350+elecMeterLoad-043_WM-12B+AOLTW.FPMETER-043.WM-12B,,28763
439,308708,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.WM-12C,,kWh,kwh,16,0.0,Electric Consumption,178,14,bb2eafeedde75a43f15cf0969f0d8569,nyserda+0000116350+elecMeterLoad-043_WM-12C+AOLTW.FPMETER-043.WM-12C,,28764
440,308709,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-043.WM-12D,,kWh,kwh,16,70.0,Electric Consumption,178,14,ca8ea97c8267fa3af5c48492b55509ed,nyserda+0000116350+elecMeterLoad-043_WM-12D+AOLTW.FPMETER-043.WM-12D,,28765
441,308710,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-046.SM-019,,kWh,kwh,16,200.0,Electric Consumption,178,14,6b642d768b319fa54824c2f0acea88c1,nyserda+0000116350+elecMeterLoad-046_SM-019+AOLTW.FPMETER-046.SM-019,,28766
442,308711,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-050.BM-381,,kWh,kwh,16,310.0,Electric Consumption,178,14,2ff9694db59824e93d8dffdc90e7963f,nyserda+0000116350+elecMeterLoad-050_BM-381+AOLTW.FPMETER-050.BM-381,,28767
443,308712,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-050.BM-382,,kWh,kwh,16,130.0,Electric Consumption,178,14,0db505f0a8d72846e0e5f4900b6f7547,nyserda+0000116350+elecMeterLoad-050_BM-382+AOLTW.FPMETER-050.BM-382,,28768
444,308713,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-052.BM-0CT,,kWh,kwh,16,164450.0,Electric Consumption,178,14,70a986f0ff1b12dfacd095d0fab6577c,nyserda+0000116350+elecMeterLoad-052_BM-0CT+AOLTW.FPMETER-052.BM-0CT,,28769
445,308714,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-052.WM-015,,kWh,kwh,16,15470.0,Electric Consumption,178,14,fb149fd442e013004837dd42f00895f8,nyserda+0000116350+elecMeterLoad-052_WM-015+AOLTW.FPMETER-052.WM-015,,28770
446,308715,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-053.SM-020,,kWh,kwh,16,32400.0,Electric Consumption,178,14,c4309e3e3a62a11d8109e4ce35c80d31,nyserda+0000116350+elecMeterLoad-053_SM-020+AOLTW.FPMETER-053.SM-020,,28550
447,308716,438,1604116800000.0,1588388400000.0,,,,AOLTW.FPMETER-053.WM-014,,kWh,kwh,16,4930.0,Electric Consumption,178,14,22d65095d247827886d6d3aa82c5f919,nyserda+0000116350+elecMeterLoad-053_WM-014+AOLTW.FPMETER-053.WM-014,,28551
448,309951,440,1633146900000.0,1601611500000.0,,,,kWh.02ndFl.total value,,kWh,kwh,16,394.18,Electric Consumption,178,14,819f7fffaa67d5dcc705db9eabffdf3b,nyserda+0000093400+elecMeterLoad+kWh.02ndFl.total value,,33338
449,309952,440,1633146900000.0,1601611500000.0,,,,kWh.03rdFl.total value,,kWh,kwh,16,352.86,Electric Consumption,178,14,a87309107b655edd6eca5dc29fd10341,nyserda+0000093400+elecMeterLoad+kWh.03rdFl.total value,,33340
450,309953,440,1633146900000.0,1601611500000.0,,,,kWh.04thFl.total value,,kWh,kwh,16,533.24,Electric Consumption,178,14,20a64ae93fc087ccc0bdbaf15f35acde,nyserda+0000093400+elecMeterLoad+kWh.04thFl.total value,,33341
451,309954,440,1633146900000.0,1601611500000.0,,,,kWh.05thFl.total value,,kWh,kwh,16,397.84,Electric Consumption,178,14,1fb28a7b7377b7c368f564ee3a20498e,nyserda+0000093400+elecMeterLoad+kWh.05thFl.total value,,33342
452,309955,440,1633146900000.0,1601611500000.0,,,,kWh.06thFl.total value,,kWh,kwh,16,328.00,Electric Consumption,178,14,e663013673dd5ca7908186705c7d62c3,nyserda+0000093400+elecMeterLoad+kWh.06thFl.total value,,33343
453,309956,440,1633146900000.0,1601611500000.0,,,,kWh.07thFl.total value,,kWh,kwh,16,308.28,Electric Consumption,178,14,ac3e61b37f28163342315204922df327,nyserda+0000093400+elecMeterLoad+kWh.07thFl.total value,,33344
454,309957,440,1633146900000.0,1601611500000.0,,,,kWh.08thFl.total value,,kWh,kwh,16,316.43,Electric Consumption,178,14,2b5f74e131c2c6f75f7a85a390300825,nyserda+0000093400+elecMeterLoad+kWh.08thFl.total value,,33345
455,309958,440,1633146900000.0,1601611500000.0,,,,kWh.09thFl.total value,,kWh,kwh,16,272.01,Electric Consumption,178,14,cfa99d2426a56e45b0448a0049b7135e,nyserda+0000093400+elecMeterLoad+kWh.09thFl.total value,,33346
456,309959,440,1633146900000.0,1601611500000.0,,,,kWh.10thFl.total value,,kWh,kwh,16,332.71,Electric Consumption,178,14,e69e06e9c9f1ab04f3ff4f0402464f2b,nyserda+0000093400+elecMeterLoad+kWh.10thFl.total value,,33331
457,309960,440,1633147023000.0,1601611381000.0,,,,kWh.16thFl.tot value,,kWh,kwh,16,506.0,Electric Consumption,178,14,10adea27b397e9a10c47b2b157e63cfb,nyserda+0000093400+elecMeterLoad+kWh.16thFl.tot value,,33332
458,309961,440,1633146900000.0,1601611500000.0,,,,kWh.17thFl.total value,,kWh,kwh,16,309.41,Electric Consumption,178,14,0c76eeac1f4d1353e5b2e1701beb2b3f,nyserda+0000093400+elecMeterLoad+kWh.17thFl.total value,,33333
459,309962,440,1633146900000.0,1601611500000.0,,,,kWh.18thFl.total value,,kWh,kwh,16,320.68,Electric Consumption,178,14,dffefc5a41ae3ada94f96645ac834aaf,nyserda+0000093400+elecMeterLoad+kWh.18thFl.total value,,33334
460,309963,440,1633146900000.0,1601611500000.0,,,,kWh.19thFl.total value,,kWh,kwh,16,282.14,Electric Consumption,178,14,7a26c2b325bb5d23dab7f83ee7ce8957,nyserda+0000093400+elecMeterLoad+kWh.19thFl.total value,,33335
461,309964,440,1633146900000.0,1601611500000.0,,,,kWh.20thFl.total value,,kWh,kwh,16,321.79,Electric Consumption,178,14,2e3929eb13a6a183fa78ef0352f6fbec,nyserda+0000093400+elecMeterLoad+kWh.20thFl.total value,,33336
462,309965,440,1633146900000.0,1601611500000.0,,,,kWh.21stFl.total value,,kWh,kwh,16,372.30,Electric Consumption,178,14,a999491cdefcb821e99c4d7ff81e7b07,nyserda+0000093400+elecMeterLoad+kWh.21stFl.total value,,33337
463,309966,440,1633146900000.0,1601611500000.0,,,,kWh.23rdFl.total value,,kWh,kwh,16,177.78,Electric Consumption,178,14,7585882d991bdf8d9e841100705ee55b,nyserda+0000093400+elecMeterLoad+kWh.23rdFl.total value,,33339
464,309967,440,1633146900000.0,1601611500000.0,,,,kWhDataRm3total (16RR/DP-3A) value,,kWh,kwh,16,539.68,Electric Consumption,178,14,315472f5910d47267b2dbfeef52084e4,nyserda+0000093400+elecMeterLoad+kWhDataRm3total (16RR/DP-3A) value,,33347
465,309968,440,1633147024000.0,1601611373000.0,,,,kWhMezztot (3FCR) value,,kWh,kwh,16,1886.5,Electric Consumption,178,14,575143860a926de108afb59250f54f4f,nyserda+0000093400+elecMeterLoad+kWhMezztot (3FCR) value,,33347
466,309969,440,1633146600000.0,1601611500000.0,,,,Total Electric Consumption value,,kWh,kwh,16,7999.15,Electric Consumption,178,14,5c88174b677f8b28d4649b7f4a5f5337,nyserda+0000093400+elecMeterLoad+Total Electric Consumption value,,33347
467,310271,441,1603907100000.0,1588305600000.0,,,,225 E 149th St. Controller [Tekmar 284] Energy Usage,,kWh,kwh,16,0,Electric Consumption,178,14,931afee08bd2931ddb39805147a0d8bf,nyserda+0000088737+site-Sensor+225 E 149th St. Controller [Tekmar 284] Energy Usage,,28813
468,320450,442,1606797900000.0,1602109800000.0,,,,Rye Terrace: 150 Building B Meter-Electric Demand,,kWh,kwh,16,0.15,Electric Consumption,178,14,9c24dc410268a314e20b3889b1072c73,nyserda+0000150388+elecMeterLoad-150+Rye Terrace: 150 Building B Meter-Electric Demand,,29556
469,320452,442,1620927900000.0,1609477200000.0,,,,Rye Terrace: 150 Building B Meter-Electric kWh,,kWh,kwh,16,20,Electric Consumption,178,14,45c7d15bb50feaff9eacf827bcb0aef6,nyserda+0000150388+elecMeterLoad-150+Rye Terrace: 150 Building B Meter-Electric kWh,,29556
470,320453,442,1606797900000.0,1602109800000.0,,,,Rye Village: 160 Building B Meter-Electric Demand,,kWh,kwh,16,0.07,Electric Consumption,178,14,eaa107fa97dfe12d04cd2bcce2f0202a,nyserda+0000150388+elecMeterLoad-160+Rye Village: 160 Building B Meter-Electric Demand,,29557
471,344909,112,1600227900000.0,1597760700000.0,,,,Meter #12788971_value,,,kwh,16,176.0,Electric Consumption,178,14,31af0493779205e6f30bae4c8f66f079,nyserda+0000092894+elecMeterLoad-12788971+Meter #12788971_value,,30548
472,344910,112,1600227900000.0,1597760700000.0,,,,Meter #12788972_value,,,kwh,16,841.19,Electric Consumption,178,14,8c87f875ebe82def9145fbb7f330eb7e,nyserda+0000092894+elecMeterLoad-12788972+Meter #12788972_value,,30549
473,344911,112,1600227900000.0,1597760700000.0,,,,Meter #12788978_value,,,kwh,16,1.8,Electric Consumption,178,14,ad10d4b0c72358e688e664bef21687e9,nyserda+0000092894+elecMeterLoad-12788978+Meter #12788978_value,,30550
474,344912,112,1631763900000.0,1615867200000.0,,,,Meter #6653420 dmd value,,,kwh,16,16.0,Electric Consumption,178,14,200cf0f665361236c04e0b16b2f218b6,nyserda+0000092894+elecMeterLoad-6653420+Meter #6653420 dmd value,,30551
475,344913,112,1631763900000.0,1615867200000.0,,,,Meter #6653420 value,,,kwh,16,873.0,Electric Consumption,178,14,8f0bda212bd7cf0de08ea1207ce932b9,nyserda+0000092894+elecMeterLoad-6653420+Meter #6653420 value,,30551
476,344914,112,1600227900000.0,1597760700000.0,,,,Meter #6653420_value,,,kwh,16,890.0,Electric Consumption,178,14,a0296a07294f9ac58a3d18a03f6c3665,nyserda+0000092894+elecMeterLoad-6653420+Meter #6653420_value,,30551
477,344915,112,1600227900000.0,1597760700000.0,,,,Meter #0693014_value,,,kwh,16,11.83,Electric Consumption,178,14,929b0939d463c3bb0e7d9399e753ba1d,nyserda+0000092894+elecMeterLoad-693014+Meter #0693014_value,,30552
478,344916,112,1600227900000.0,1597760700000.0,,,,Meter #0693015_value,,,kwh,16,28.98,Electric Consumption,178,14,4430d6394a71b426b1e44b0ab72bff1b,nyserda+0000092894+elecMeterLoad-693015+Meter #0693015_value,,30553
479,344917,112,1600227900000.0,1597760700000.0,,,,Meter #0693017_value,,,kwh,16,88.98,Electric Consumption,178,14,7ab177c7b83eda00cfe09c7d361cdd44,nyserda+0000092894+elecMeterLoad-693017+Meter #0693017_value,,30554
480,344918,112,1631763900000.0,1615867200000.0,,,,Meter #7860027 dmd value,,,kwh,16,32.0,Electric Consumption,178,14,42fa5927284a6752adfb1b8e36293603,nyserda+0000092894+elecMeterLoad-7860027+Meter #7860027 dmd value,,30555
481,344919,112,1631763900000.0,1615867200000.0,,,,Meter #7860027 value,,,kwh,16,4021.0,Electric Consumption,178,14,74dff19480cee72e8a12940e93c14385,nyserda+0000092894+elecMeterLoad-7860027+Meter #7860027 value,,30555
482,344920,112,1600227900000.0,1597760700000.0,,,,Meter #7860027_value,,,kwh,16,2301.0,Electric Consumption,178,14,55d1b17bd618edbfe5e61a6ae7e946ad,nyserda+0000092894+elecMeterLoad-7860027+Meter #7860027_value,,30555
483,344921,112,1600227900000.0,1597760700000.0,,,,Meter #8094858_value,,,kwh,16,2302.8,Electric Consumption,178,14,377ffb99b723c7d30a488e288ec71da0,nyserda+0000092894+elecMeterLoad-8094858+Meter #8094858_value,,30556
484,344922,112,1631763900000.0,1615867200000.0,,,,Meter #8094859 dmd value,,,kwh,16,1.0,Electric Consumption,178,14,40e858ecc5e22c1cca1d295c972d6395,nyserda+0000092894+elecMeterLoad-8094859+Meter #8094859 dmd value,,30557
485,344923,112,1631763900000.0,1615867200000.0,,,,Meter #8094859 value,,,kwh,16,2201.75,Electric Consumption,178,14,01c68a0e0b7cadcb8a4a776068799edb,nyserda+0000092894+elecMeterLoad-8094859+Meter #8094859 value,,30557
486,344924,112,1600227900000.0,1597760400000.0,,,,Meter #8094859_value,,,kwh,16,749.75,Electric Consumption,178,14,651de2e612c0a1059f0341d61d319e04,nyserda+0000092894+elecMeterLoad-8094859+Meter #8094859_value,,30557
487,344925,112,1631763900000.0,1615867200000.0,,,,Electric Total Consumption value,,,kwh,16,7095.75,Electric Consumption,178,14,36e8486fbd29a6aceccc1e914a97a3a9,nyserda+0000092894+elecMeterLoad-site+Electric Total Consumption value,,30558
488,344926,112,1615866300000.0,1600228800000.0,,,,Energy Electric Consumption value,,,kwh,16,30.98,Electric Consumption,178,14,dd6fe8c79bc0bba431971d9b7417a773,nyserda+0000092894+elecMeterLoad-site+Energy Electric Consumption value,,30558
489,344927,112,1615866300000.0,1600228800000.0,,,,Energy Total Consumption value,,,kwh,16,95.75,Electric Consumption,178,14,492203ffa453e90039df37ba03c85e61,nyserda+0000092894+elecMeterLoad-site+Energy Total Consumption value,,30558
490,358161,100,1603899000000.0,1592626500000.0,,,,6132839 (kW),,,kwh,16,0.0,Electric Consumption,178,14,614e3743f16b3416fa7b1bdf93d33e3b,nyserda+0000116723+elecMeter-6132839+6132839 (kW),,31674
491,359925,217,1639179901000.0,1616192100000.0,,,,Tenant Submeter 1 value,,,kwh,16,193.02,Electric Consumption,178,14,a72b9395b7388760a8b38f00cf8e620e,nyserda+0000130079+elecMeter-submeter-1+Tenant Submeter 1 value,,32387
492,359926,217,1639179901000.0,1616192100000.0,,,,Tenant Submeter 2 value,,,kwh,16,6.06,Electric Consumption,178,14,d0882f3b40da16c79c94ced4a9328ece,nyserda+0000130079+elecMeter-submeter-2+Tenant Submeter 2 value,,32388
493,359927,217,1639179901000.0,1616192100000.0,,,,Tenant Submeter 3 value,,,kwh,16,321.51,Electric Consumption,178,14,dc934345007223682108adf986b6c862,nyserda+0000130079+elecMeter-submeter-3+Tenant Submeter 3 value,,32389
494,359928,217,1639179901000.0,1616192100000.0,,,,Tenant Submeter 6 value,,,kwh,16,0.0,Electric Consumption,178,14,070694d9dc1a356f28ebcb2e2e4d009a,nyserda+0000130079+elecMeter-submeter-6+Tenant Submeter 6 value,,32390
495,359929,217,1639179901000.0,1616192100000.0,,,,Tenant Submeter 7 value,,,kwh,16,0.0,Electric Consumption,178,14,dd11bc5ceeff0e4a011e2066944de978,nyserda+0000130079+elecMeter-submeter-7+Tenant Submeter 7 value,,32391
496,386645,373,1591035300000.0,1575090900000.0,,,,425119007710002 (kWh),,kWh,kwh,16,25.44,Electric Consumption,178,14,38a34a49ad526aa1f6f2ad5ad248490d,nyserda+0000096938+elecMeterLoad-425119007710002+425119007710002 (kWh),,33807
497,427771,217,1607644200000.0,1595850900000.0,,,,Electric Meter 1 Consumption_value,,,kwh,16,3227.0,Electric Consumption,178,14,83b1cbd89a72398d557f4bc4239199fa,nyserda+0000130079+elecMeter-1+Electric Meter 1 Consumption_value,,32384
498,427772,217,1607644200000.0,1599861600000.0,,,,Electric Meter 2 Consumption_value,,,kwh,16,2279.0,Electric Consumption,178,14,78442e1183bc0eb4811cd7d82b470fed,nyserda+0000130079+elecMeter-2+Electric Meter 2 Consumption_value,,32385
499,427774,217,1607644200000.0,1599861600000.0,,,,Total Electric Consumption_value,,,kwh,16,5506.0,Electric Consumption,178,14,40a82b601d742c5494e269080d51cb1b,nyserda+0000130079+elecMeter-site+Total Electric Consumption_value,,32386
500,200630,165,1568944800000.0,1537416000000.0,,,,,Lighting Zone 1,kWh,,16,1.11,Electric Consumption,178,14,ae60edef1f67dc6193b3e89cde6477a0,nyserda+0000108235+meter-lightingZone1+Lighting Zone 1,,18502
501,200631,165,1568944800000.0,1537416000000.0,,,,,Lighting Zone 2,kWh,,16,0.01,Electric Consumption,178,14,dcc06ea3aa2ccb5f5c339b15f74af86a,nyserda+0000108235+meter-lightingZone2+Lighting Zone 2,,18503
502,200632,165,1568944800000.0,1537416000000.0,,,,,Main Power,kWh,,16,8.43,Electric Consumption,178,14,360d8aa9a2833076c68ab5a128f8e889,nyserda+0000108235+meter-site+Main Power,,18504
503,200654,166,1562119200000.0,1530626400000.0,,,,,Main Power,kWh,,16,1.31,Electric Consumption,178,14,a90a789058e9670982ea4028de56d7da,nyserda+0000094423+meter-site+Main Power,,18511
504,200672,167,1570845600000.0,1539316800000.0,,,,,Main Power,kWh,,16,0.0,Electric Consumption,178,14,0ada927e1faf64a32a0994cdb7919801,nyserda+0000108242+meter-site+Main Power,,18516
505,202720,187,1563328800000.0,1531836000000.0,,,,,Main Power,kWh,,16,2.72,Electric Consumption,178,14,bacade3e225eae08dd3bbf74118eebd0,nyserda+0000094420+meter-site+Main Power,,18789
506,202743,188,1567735200000.0,1536206400000.0,,,,,Lighting Panel,kWh,,16,3.57,Electric Consumption,178,14,2f5f7d5a4823d7adb990764147b553fc,nyserda+0000108233+elecPanel-site+Lighting Panel,,18795
507,202744,188,1567735200000.0,1536206400000.0,,,,,Main Power,kWh,,16,3.66,Electric Consumption,178,14,ecc3304c022430037c6831cfa4a987ee,nyserda+0000108233+meter-site+Main Power,,18796
